ID,AGE,INCOME,SEX,MARRIED,OWNHOME,LOC,CLIMATE,FICO>=700
136377017,54,31,M,1,0,C,10,0
794641627,40,31,M,1,0,C,10,0
311160935,38,31,F,0,1,C,10,1
479220950,50,70,M,0,1,A,10,1
098161030,35,67,F,1,1,F,20,1
861687714,31,19,F,1,1,B,20,0
143416670,32,72,F,1,0,A,10,1
474824498,38,76,F,0,0,B,20,1
991951339,68,46,M,1,0,F,20,0
123016333,49,50,F,0,1,A,10,1
953529081,31,23,F,1,0,D,10,0
185781398,42,59,F,1,0,D,10,1
482955655,49,25,F,1,1,E,20,1
865125256,27,51,F,0,1,B,20,0
175374075,61,70,F,1,0,E,20,1
909955798,53,34,F,1,0,A,10,0
166612789,50,21,F,1,0,G,30,0
936758392,60,26,M,1,1,B,20,0
500169484,47,43,F,1,0,C,10,1
346508365,48,34,F,0,0,E,20,0
685246606,46,58,F,1,0,D,10,1
105542433,48,71,F,1,0,E,20,1
737076337,41,62,M,1,1,F,20,1
812327978,49,30,F,0,0,H,30,0
019790885,35,72,F,1,0,C,10,0
997636227,32,44,F,0,0,E,20,0
593402327,40,54,M,1,1,F,20,1
734385445,58,53,F,1,1,B,20,1
844772079,18,24,F,1,0,G,30,0
684471905,48,20,F,1,1,H,30,1
203800088,49,20,M,0,0,C,10,0
744574634,43,73,M,1,1,E,20,1
657561627,46,53,F,1,0,F,20,0
438078378,50,44,F,1,0,E,20,1
152021796,48,45,F,1,0,E,20,0
603037153,39,19,M,0,0,C,10,0
440187965,47,68,M,1,0,D,10,0
992220942,35,16,M,1,0,B,20,1
077995961,54,55,M,0,0,G,30,0
217994031,33,58,F,0,0,F,20,0
920870180,42,55,M,1,0,G,30,1
429711293,39,22,M,0,1,G,30,0
897031618,52,70,M,0,0,G,30,0
712530917,44,67,M,0,0,B,20,1
680827646,59,60,M,0,0,E,20,0
167413292,52,41,F,1,0,F,20,0
440543849,19,59,M,1,0,H,30,0
657863490,32,71,M,1,0,G,30,1
919111826,56,34,M,1,0,G,30,0
824728241,45,28,F,1,1,E,20,1
253710650,53,47,M,1,0,F,20,0
803708154,30,69,M,0,1,E,20,0
068721203,44,52,M,1,0,H,30,1
809130418,25,23,F,1,0,H,30,0
887631500,47,31,M,0,1,E,20,1
579111673,41,18,F,1,0,H,30,1
666249744,45,49,M,1,0,B,20,1
581167050,49,40,F,1,0,F,20,0
109491315,71,32,F,1,0,E,20,0
952849848,39,70,M,0,0,B,20,1
246665684,36,51,F,0,0,B,20,0
142277303,42,29,M,1,1,E,20,1
996049333,48,46,F,1,0,F,20,1
637349570,45,65,F,0,0,B,20,1
335906391,,,,,,F,20,
889357255,58,53,M,1,0,C,10,0
205062174,25,59,F,0,0,F,20,0
136792295,41,38,F,0,0,B,20,0
082308146,53,69,F,0,0,E,20,0
059544222,41,63,F,1,1,F,20,1
962240565,75,56,M,1,0,B,20,1
672356832,36,17,M,1,0,E,20,0
692599582,49,55,M,1,0,H,30,0
669845039,38,43,F,0,0,E,20,1
094168162,69,61,M,1,0,D,10,1
034594527,38,70,M,1,1,F,20,1
545513325,44,37,M,1,0,D,10,0
972971404,36,32,M,0,0,E,20,0
124042634,49,67,M,1,1,F,20,1
425372422,45,51,M,1,0,F,20,1
462142020,57,38,M,1,0,D,10,0
380927896,65,19,F,1,1,B,20,0
046792417,57,62,F,1,1,E,20,1
082709103,48,31,F,0,1,D,10,0
859265059,25,43,M,1,0,C,10,0
841278992,56,51,M,1,1,C,10,1
930926621,41,37,M,1,0,A,10,0
194165054,28,61,M,1,1,A,10,0
883139549,53,65,M,1,0,C,10,0
049277748,41,62,F,0,1,E,20,0
713850253,42,53,F,1,1,G,30,1
049779513,49,34,M,1,0,E,20,0
079230692,53,65,F,1,1,E,20,0
201500176,50,43,M,1,1,B,20,1
971813532,42,52,F,1,0,H,30,0
044174987,41,73,M,1,0,B,20,1
773419998,69,62,M,1,0,F,20,0
698601296,35,38,M,0,1,B,20,0
120803109,39,48,M,0,0,H,30,1
046115955,47,35,F,1,0,E,20,0
261955852,47,40,F,1,0,H,30,0
412257682,30,54,M,1,1,E,20,0
535745100,50,53,F,1,1,G,30,1
354061339,44,62,M,0,1,F,20,1
245017660,39,36,M,0,0,B,20,0
436039669,36,20,F,0,0,G,30,0
043656403,42,69,M,1,0,E,20,1
409399448,40,69,F,1,1,E,20,1
916413716,56,63,M,1,0,A,10,0
347848274,47,28,F,1,1,E,20,1
758523865,40,67,M,1,1,F,20,1
082337080,35,33,F,0,0,A,10,0
863025110,57,35,F,1,0,E,20,0
902111920,55,66,M,0,1,E,20,0
548612500,46,33,F,1,0,B,20,1
056364287,53,63,F,1,0,B,20,0
128214124,44,58,M,0,1,E,20,1
929659142,39,61,M,0,0,H,30,1
161410058,43,60,M,1,0,F,20,1
979546412,42,40,M,1,0,B,20,0
545931968,33,81,M,0,0,E,20,1
310557828,50,52,F,0,1,C,10,1
005434740,53,64,F,1,1,F,20,1
177676969,48,63,M,0,1,A,10,1
643922788,43,50,F,1,1,F,20,1
097801488,52,49,M,1,0,H,30,0
718222521,52,52,M,1,0,E,20,0
526543540,47,34,M,1,0,B,20,1
981241850,43,24,M,1,0,F,20,0
546942462,20,32,M,0,0,E,20,0
707390965,45,18,M,1,0,D,10,0
158442809,,,,,,E,20,
806061904,55,54,F,0,0,E,20,0
176649462,44,64,F,1,1,F,20,1
067932199,50,30,M,1,0,B,20,0
081481593,45,40,F,1,0,F,20,0
426894917,41,36,F,1,1,C,10,1
572408868,35,57,F,1,0,B,20,0
623368851,45,28,F,1,0,F,20,0
737438274,49,65,F,1,1,H,30,1
732663685,30,66,M,0,0,E,20,1
057403951,33,36,M,0,0,C,10,0
040078548,38,18,M,0,0,C,10,0
825523988,40,59,F,1,0,H,30,1
490591903,49,46,F,1,1,B,20,1
367695740,33,40,F,0,1,A,10,0
512769078,43,19,F,0,0,H,30,0
072132883,40,46,M,1,1,C,10,1
712581163,54,31,F,1,0,B,20,0
523797007,43,36,F,1,0,E,20,0
351329287,48,50,F,1,0,B,20,1
487745309,42,21,F,1,0,F,20,1
804471659,30,33,F,1,0,F,20,0
193032190,44,55,M,1,1,G,30,1
966709069,31,68,F,1,0,A,10,0
221996925,55,21,M,0,0,G,30,0
183736048,35,75,M,0,1,F,20,1
607808159,50,63,F,1,0,B,20,1
776246784,20,62,M,0,0,G,30,0
979801304,42,32,F,1,1,C,10,0
229823762,63,43,M,1,1,E,20,1
191139518,35,52,F,0,0,C,10,0
979582887,35,85,F,0,1,E,20,1
987815657,62,36,F,1,0,F,20,1
239687464,44,57,F,1,0,C,10,0
282264725,37,18,F,1,0,G,30,0
849452471,32,51,F,1,1,F,20,1
620637596,39,29,M,0,0,A,10,0
835641246,43,69,M,0,0,B,20,0
860768521,64,74,M,1,0,F,20,1
932990728,39,27,F,0,0,H,30,0
515504866,49,35,F,0,0,E,20,0
884674691,36,65,F,1,1,F,20,0
674940907,57,67,M,1,0,F,20,0
908694336,45,67,M,0,0,F,20,0
924834616,31,63,M,0,0,E,20,0
548069960,47,38,F,0,0,B,20,0
904141442,37,60,M,0,0,H,30,0
319571441,36,48,F,0,0,F,20,1
595882634,35,37,F,0,0,F,20,0
466426388,38,30,F,0,0,E,20,1
889431539,55,35,F,1,0,F,20,0
365613300,49,71,M,1,1,H,30,1
399951743,49,23,F,1,1,F,20,0
937384364,39,50,M,0,0,G,30,0
900904390,41,52,F,1,0,D,10,1
217504518,47,72,M,0,0,B,20,0
154583198,32,48,M,0,0,E,20,0
238835404,36,48,M,0,1,C,10,0
430208202,72,59,F,1,1,B,20,1
625688419,75,58,M,0,0,F,20,0
584968445,40,55,F,0,1,D,10,1
493910706,38,69,M,0,0,F,20,1
729868673,19,20,F,0,0,F,20,0
209057556,52,23,F,0,0,F,20,0
571566539,46,44,M,0,1,C,10,1
461262184,48,32,F,1,0,A,10,0
161343698,68,60,F,1,0,H,30,1
841031708,44,51,M,1,0,H,30,1
707202024,23,55,M,0,1,F,20,0
486392038,49,46,M,1,1,C,10,1
122197157,46,61,M,0,1,C,10,1
565363286,46,61,M,1,0,G,30,1
395808149,44,54,M,1,0,H,30,1
760465662,46,42,F,1,0,A,10,1
801520664,36,63,F,0,1,F,20,0
609420246,33,58,M,0,1,F,20,0
535868798,66,42,M,1,1,F,20,0
886933694,47,72,M,1,0,F,20,1
611986307,42,49,M,1,0,C,10,0
421247229,50,69,M,1,0,A,10,0
101581197,51,37,F,0,1,G,30,0
828516557,47,22,F,1,1,H,30,1
664755502,22,22,M,0,0,G,30,0
133033629,40,43,M,1,0,G,30,1
874530941,65,42,M,1,0,B,20,0
575647750,29,19,M,1,1,C,10,0
412708645,26,77,M,0,0,F,20,1
901739373,58,19,M,1,1,D,10,0
895790191,49,64,M,1,1,E,20,1
679341213,47,60,M,1,1,F,20,1
013115476,52,37,F,1,0,E,20,0
369652361,59,39,M,1,1,E,20,0
369266929,46,56,M,1,0,G,30,1
758686939,47,21,F,1,0,B,20,1
281080525,28,32,F,1,0,E,20,0
207088809,,,,,,B,20,
225093575,46,61,M,1,1,F,20,1
175126358,49,38,M,1,0,E,20,1
970462453,53,35,F,1,0,C,10,0
272170995,37,48,M,1,0,C,10,1
029806980,45,20,M,1,0,C,10,0
267774406,35,40,M,0,1,B,20,0
567692063,38,47,F,0,0,C,10,0
315210100,58,65,M,1,0,A,10,0
687815007,29,46,F,0,1,B,20,0
552650416,30,50,M,0,0,H,30,0
990659216,56,49,F,1,0,F,20,0
141770708,54,63,F,1,0,B,20,1
266832831,47,65,M,1,0,D,10,1
611568693,43,31,M,1,0,F,20,0
510862349,44,62,F,1,0,D,10,1
937224667,21,31,M,0,1,D,10,0
105152759,39,55,F,0,0,G,30,1
340020778,44,45,M,1,0,F,20,1
658808357,40,47,F,1,0,E,20,1
058172150,59,46,F,1,1,C,10,1
226380987,46,62,F,1,1,E,20,1
491182759,30,65,F,1,0,B,20,1
425542878,47,67,M,1,0,F,20,1
316865404,35,58,F,0,1,E,20,0
453285145,49,43,F,0,0,F,20,1
591487199,36,55,F,0,0,B,20,0
620148115,33,42,M,0,0,B,20,0
696997630,42,40,F,1,0,E,20,0
688301524,33,61,F,1,1,F,20,1
922637505,34,67,M,0,1,F,20,1
270612132,34,61,M,0,0,H,30,0
440986510,36,29,F,0,1,F,20,1
978903424,63,40,F,1,0,G,30,0
884423194,50,59,M,0,1,F,20,1
498942974,57,64,F,1,0,A,10,0
575195115,47,45,M,1,0,B,20,1
545840664,43,53,M,1,0,G,30,1
036380323,32,56,F,0,0,H,30,1
067986724,38,79,F,1,0,F,20,1
084090768,57,66,F,1,1,B,20,1
367916988,22,34,F,0,0,B,20,0
425277449,54,53,M,0,0,H,30,0
524825012,65,50,M,1,0,F,20,0
354981897,27,20,F,0,1,G,30,0
305759356,51,58,M,1,0,G,30,0
410249827,39,58,M,0,0,G,30,0
722675113,41,27,M,0,0,D,10,0
211597418,55,59,F,1,0,B,20,0
767222963,52,18,F,1,0,G,30,1
599386951,33,43,F,0,0,G,30,0
511852978,47,20,F,0,0,D,10,0
041221965,34,74,M,0,0,B,20,0
915394537,39,36,M,0,1,C,10,0
781213417,41,18,F,1,1,C,10,1
796389137,73,39,M,1,0,C,10,0
947926754,42,82,M,1,0,E,20,1
472520115,59,53,M,1,1,B,20,1
405479595,30,39,M,0,0,G,30,0
789969309,39,45,F,0,0,H,30,1
430783279,50,39,F,1,0,F,20,1
239942942,46,37,M,1,0,D,10,0
336034812,32,70,M,0,1,E,20,0
683025678,46,40,M,0,0,C,10,0
366642655,47,49,F,1,1,H,30,1
769363615,45,46,F,0,0,B,20,0
792146861,54,57,F,1,0,F,20,0
474688288,54,36,F,0,0,F,20,0
677459276,49,52,M,0,0,E,20,0
387343595,38,74,F,1,0,D,10,1
134383352,44,48,F,1,0,B,20,1
628086197,43,54,M,1,0,B,20,0
181172068,62,48,M,1,0,E,20,1
533484761,48,21,F,1,1,D,10,1
897576217,43,71,M,0,0,B,20,0
790482337,31,61,M,0,1,E,20,1
506266062,49,28,M,1,1,B,20,0
928667510,39,69,M,0,0,E,20,1
209732186,47,37,F,1,0,D,10,1
290739131,40,35,F,0,1,E,20,0
497323923,42,51,M,1,0,F,20,1
906556258,37,54,M,0,0,B,20,0
525635674,35,53,F,0,1,C,10,0
691910840,42,41,M,1,1,A,10,0
257791650,44,57,F,0,1,H,30,1
352515031,26,42,F,1,1,B,20,1
447829887,34,23,M,1,0,F,20,0
740976540,53,67,M,0,1,A,10,0
747478277,41,66,M,1,0,F,20,1
796605853,51,45,M,1,1,C,10,0
439744611,58,72,M,1,0,A,10,0
095133652,40,66,M,1,0,F,20,1
948262933,54,51,M,0,0,B,20,0
416734062,,,,,,E,20,
119033102,40,56,M,0,1,E,20,1
125160859,60,41,M,1,0,A,10,0
314151016,60,60,F,1,0,B,20,1
461041350,42,31,M,0,0,B,20,0
362159138,28,71,F,1,1,C,10,1
439390397,49,37,F,1,0,F,20,1
536176687,60,22,M,1,1,B,20,0
243927129,53,53,M,1,0,B,20,0
791791946,19,44,M,0,0,F,20,0
047603001,54,59,M,0,1,E,20,0
719320284,23,31,M,0,0,B,20,0
749533479,42,28,M,1,1,G,30,1
408637554,46,58,F,0,0,F,20,0
334120023,46,25,F,0,0,E,20,0
180423237,46,49,M,1,0,B,20,0
388653472,35,32,M,0,1,H,30,1
813214067,39,39,F,0,0,F,20,1
882963903,47,20,F,1,0,G,30,0
047042608,37,59,M,0,1,E,20,0
318949157,52,60,M,1,0,B,20,1
574107581,38,60,M,1,0,A,10,1
677329759,59,35,M,1,0,A,10,0
256675672,44,31,F,0,0,B,20,0
361849129,48,66,F,0,0,E,20,1
105097291,62,70,M,1,0,E,20,1
062611316,35,56,M,0,0,F,20,1
881529594,51,29,M,1,0,B,20,0
230443542,52,71,M,0,0,B,20,1
371905856,38,61,F,0,1,E,20,1
917139127,71,51,M,1,0,D,10,0
451879686,42,64,M,0,0,F,20,0
885197404,38,50,M,0,0,E,20,0
801076712,48,63,M,1,1,E,20,1
215565490,50,45,M,1,0,F,20,0
901992025,41,37,M,1,0,C,10,1
990846226,,,,,,H,30,
374624747,48,51,M,1,0,E,20,0
354039435,47,52,M,1,0,A,10,0
492633902,45,38,M,1,1,B,20,1
632387357,50,35,F,1,0,F,20,0
313487446,41,62,M,1,0,B,20,1
476196645,54,41,M,0,1,B,20,1
469190086,34,61,F,0,0,A,10,1
461483267,19,59,M,0,0,B,20,0
145542067,60,72,F,1,0,F,20,1
720982770,41,15,F,1,0,G,30,0
503386740,47,50,M,1,0,B,20,0
734030648,31,66,M,0,0,H,30,1
320531373,41,52,M,1,0,A,10,1
594372222,,,,,,E,20,
520235793,44,56,F,1,0,B,20,1
958642855,50,52,M,0,0,D,10,1
595319036,43,24,F,1,1,H,30,1
769868046,58,55,F,1,0,H,30,0
523215588,42,43,M,1,0,E,20,1
138529300,28,67,M,0,1,A,10,0
601681975,55,63,M,0,0,F,20,0
637033584,44,20,F,1,0,G,30,0
430575735,42,57,M,1,0,H,30,1
399091643,42,57,M,1,1,H,30,1
739797146,40,55,M,1,0,E,20,1
963999189,49,47,M,1,1,B,20,0
003470679,50,21,F,1,0,A,10,0
639833017,47,60,F,0,1,F,20,0
709**2995,30,49,M,0,0,G,30,0
433891626,38,77,F,0,0,E,20,0
011369767,45,55,M,0,0,G,30,0
587343894,,,,,,E,20,
172901727,43,49,M,1,0,E,20,1
374924909,39,33,M,0,1,B,20,0
653593573,69,36,M,1,1,F,20,0
037202244,46,38,F,1,0,F,20,0
841500976,41,61,M,1,1,F,20,1
974494910,34,52,F,0,0,D,10,0
213726476,30,53,M,0,0,G,30,0
347980395,19,21,F,1,0,C,10,0
778972080,50,46,M,1,0,E,20,1
482921930,41,70,M,0,0,G,30,0
609200147,45,65,M,1,1,E,20,1
359565234,51,34,F,1,0,B,20,1
152420200,47,61,M,1,0,C,10,1
231219726,37,60,F,0,1,F,20,1
779025997,60,37,M,1,1,B,20,1
955075081,48,57,F,1,0,E,20,0
344951078,30,37,F,0,0,F,20,0
434341544,48,40,F,1,1,B,20,0
288213088,34,49,M,0,0,H,30,0
057298177,64,53,F,1,1,E,20,1
911**5815,31,55,M,0,1,E,20,0
836777771,53,47,F,1,0,E,20,0
727521173,34,56,F,0,1,E,20,0
958994177,41,37,M,1,1,H,30,1
761265832,36,61,M,0,1,F,20,1
007323880,56,40,F,1,0,F,20,0
007437673,37,59,F,0,1,E,20,0
174383482,50,59,F,0,1,F,20,1
892495363,54,57,M,1,0,B,20,0
304274245,34,41,M,0,1,F,20,0
312922375,40,63,M,1,1,E,20,1
151560620,41,23,M,1,0,B,20,0
215043501,43,42,M,1,1,B,20,1
403377691,46,54,F,0,0,A,10,1
571738008,31,67,M,1,0,B,20,1
215147431,53,54,M,1,0,B,20,0
535343809,46,58,M,1,0,B,20,1
314890053,39,42,F,0,0,B,20,0
627886948,35,75,M,0,0,G,30,1
529531461,43,33,F,1,0,E,20,0
132965897,29,57,M,0,0,E,20,0
342304922,44,32,F,1,0,E,20,0
052872229,26,73,F,1,0,E,20,0
132821389,54,69,M,1,1,F,20,1
961093238,48,51,F,1,1,E,20,1
993932855,50,54,M,1,0,B,20,0
420740916,36,68,M,0,1,A,10,0
020832361,51,31,F,1,1,F,20,0
630767044,31,43,F,0,1,F,20,1
753858802,37,19,M,0,0,E,20,0
380909035,49,21,F,1,0,G,30,0
081919733,52,116,F,1,0,D,10,1
179468840,70,26,M,0,0,E,20,0
007137332,36,61,M,0,0,H,30,0
821898363,49,52,M,0,0,H,30,0
694628783,36,53,F,0,0,H,30,0
259460270,33,45,M,0,0,F,20,0
948224915,19,62,F,1,0,G,30,1
547677921,67,35,F,0,0,F,20,0
615168496,69,24,M,1,0,H,30,0
866347605,43,19,F,1,0,F,20,0
549389363,52,53,M,0,0,E,20,0
367963742,35,45,F,0,0,E,20,0
728130213,43,56,F,1,0,B,20,0
983579913,31,40,M,0,0,D,10,0
286464892,40,65,M,1,0,A,10,0
885661773,41,45,F,1,0,F,20,0
611575700,46,49,F,1,0,F,20,0
634912594,43,60,M,1,0,H,30,1
873634994,35,57,F,1,0,E,20,0
319196842,39,53,M,0,0,H,30,0
460335233,51,49,M,0,0,E,20,0
918375952,74,50,M,1,0,C,10,0
745286192,74,43,M,1,1,A,10,0
145629804,65,70,M,1,0,E,20,1
398602576,57,62,M,0,1,E,20,1
356024046,33,64,M,0,1,F,20,1
726002328,21,55,M,1,0,B,20,0
199919032,41,46,M,1,0,F,20,0
995120733,57,59,F,0,0,A,10,0
140324741,32,25,M,0,0,E,20,0
054130866,47,61,M,1,0,G,30,1
941152974,42,89,F,0,0,F,20,1
107594022,39,45,F,0,0,F,20,0
387324710,45,55,M,1,1,E,20,1
378804935,52,52,M,0,0,H,30,0
871112695,45,58,F,0,1,E,20,1
662672223,38,63,F,0,0,B,20,0
842377176,,,,,,B,20,
884185295,47,43,M,1,0,E,20,0
337330328,58,68,F,1,0,B,20,1
552725732,23,62,M,0,0,C,10,1
253245929,32,59,M,0,0,G,30,0
167192115,44,54,M,1,0,H,30,1
388147455,50,34,F,0,0,F,20,0
894817845,56,39,F,1,0,B,20,0
914871748,47,59,M,1,1,E,20,1
295883097,19,51,M,0,0,E,20,0
311671063,44,34,F,0,0,B,20,0
612241459,42,62,F,1,1,E,20,0
874462052,54,53,M,1,0,F,20,1
497648756,41,19,M,1,0,B,20,0
332878137,39,45,F,0,0,F,20,0
205213465,43,41,M,1,1,B,20,1
560010180,18,53,F,0,0,E,20,0
416537915,47,49,F,0,1,H,30,1
241531245,67,27,M,0,0,F,20,0
311294246,42,57,M,0,0,B,20,1
549281908,56,52,F,1,0,E,20,0
265601308,53,49,M,1,0,B,20,1
513613831,41,53,M,0,1,F,20,0
094579228,44,29,M,1,0,G,30,0
324983189,66,52,M,1,0,F,20,0
665876880,41,57,F,1,0,C,10,1
623049708,32,66,M,0,1,A,10,1
147679609,44,69,F,1,1,E,20,1
482922877,47,45,M,1,1,C,10,1
846418608,39,59,F,0,1,B,20,1
621268181,57,68,M,1,0,B,20,1
298812460,48,58,F,1,1,E,20,1
192315978,47,70,F,1,1,E,20,1
132842711,49,63,F,1,0,D,10,1
164370059,30,40,F,0,1,A,10,0
943964848,31,64,M,0,0,E,20,0
675689191,34,33,F,0,0,G,30,0
274567078,54,63,M,0,1,G,30,0
795734576,39,52,F,0,0,B,20,0
853475637,42,69,M,1,0,B,20,1
171830992,55,68,M,1,1,E,20,0
479282064,40,32,F,1,0,D,10,0
992717415,52,35,M,1,1,D,10,0
349536936,54,66,M,1,0,E,20,0
388915273,56,56,M,1,1,B,20,1
815211483,45,44,F,1,0,A,10,1
469433994,41,46,F,0,0,D,10,0
932191500,32,27,F,0,1,G,30,0
694701018,45,39,F,1,1,B,20,1
924682777,38,51,F,0,0,G,30,0
643857374,41,46,M,1,0,F,20,0
427273444,34,66,M,0,0,A,10,0
203096468,40,21,M,1,0,G,30,0
021533329,27,24,F,0,1,F,20,0
834930555,41,44,M,1,0,C,10,1
519294803,45,48,F,1,0,F,20,0
094009137,46,47,M,1,0,D,10,1
330075181,39,53,F,0,0,G,30,0
610829709,57,61,M,1,1,E,20,0
620406036,49,63,M,1,1,H,30,1
525212678,48,58,M,1,0,A,10,0
113772690,44,38,F,0,1,F,20,0
381553109,36,54,F,1,0,F,20,0
845110979,59,35,F,1,0,B,20,0
338783229,56,29,F,1,1,F,20,0
789342307,35,65,M,0,0,E,20,0
009723990,46,71,M,1,0,A,10,1
680523897,41,66,M,1,1,E,20,1
747149920,70,32,F,1,0,E,20,0
063412328,45,59,M,1,0,G,30,1
365583879,48,54,F,1,0,G,30,1
365673585,31,47,F,0,0,F,20,0
432941038,45,63,M,1,0,E,20,1
626311089,40,36,M,1,0,A,10,1
901980929,54,31,M,0,0,B,20,0
349055720,,,,,,B,20,
262136345,56,50,F,1,0,G,30,1
482045628,56,56,F,0,1,E,20,0
082556924,55,41,M,0,1,D,10,1
458923363,59,58,M,1,0,F,20,0
838189406,49,50,M,1,0,F,20,1
590473879,33,59,F,0,0,E,20,0
836796386,48,53,M,0,0,E,20,0
505062565,31,39,M,0,1,D,10,0
131111312,44,31,M,1,0,E,20,0
883442344,44,52,M,1,1,D,10,1
554347111,29,20,F,0,0,D,10,0
504443091,51,54,F,1,1,H,30,1
914195976,61,37,M,0,1,D,10,1
031901606,38,46,F,0,1,B,20,1
452167578,38,18,M,0,1,D,10,0
981595207,32,76,M,0,0,A,10,1
006896442,43,20,F,1,0,G,30,0
619791861,37,57,M,0,1,E,20,0
349175138,56,71,F,1,1,E,20,0
139457642,52,36,M,1,0,A,10,0
173304508,31,65,M,0,1,F,20,0
872395763,41,48,F,1,0,B,20,1
707665402,44,75,M,1,1,F,20,1
663964373,48,52,F,1,0,A,10,0
206003427,45,66,F,0,1,E,20,1
413406508,27,80,F,1,1,B,20,1
310834160,46,73,M,1,0,E,20,1
501193918,24,21,F,0,1,B,20,0
410868733,40,24,F,0,1,F,20,1
560636024,24,38,F,0,1,D,10,0
793753092,39,29,M,1,0,G,30,0
400640410,39,45,M,0,0,B,20,1
595647919,38,71,F,0,0,E,20,0
847642042,41,53,F,1,0,E,20,0
722141930,44,63,M,0,1,F,20,1
781829627,34,43,M,0,1,A,10,0
318782349,38,18,F,0,0,G,30,0
142746656,39,36,M,0,0,E,20,0
964054950,49,30,F,1,0,G,30,0
930317572,43,26,F,1,1,H,30,1
782695296,43,38,M,1,0,C,10,0
979197626,60,66,M,1,0,D,10,0
354808676,29,27,F,1,0,B,20,0
329688835,48,17,M,1,0,E,20,0
635838739,32,53,M,0,0,B,20,0
330856089,35,71,F,0,0,H,30,0
384249357,32,64,F,0,1,E,20,0
207021022,49,55,M,1,0,F,20,0
651497471,45,38,M,1,0,C,10,1
289495070,34,16,M,1,1,D,10,0
082210065,44,62,M,1,0,B,20,0
268707285,51,17,M,0,0,G,30,0
518279150,40,68,M,0,0,F,20,1
043363634,20,59,M,0,1,B,20,0
501732741,53,42,F,1,0,F,20,0
064454134,37,48,M,0,0,H,30,0
268668662,24,16,F,0,0,G,30,0
197772071,36,43,M,0,0,B,20,0
341890492,54,24,M,1,0,A,10,0
506388768,39,39,F,0,0,F,20,0
431117619,50,24,F,1,0,E,20,0
033854697,47,20,F,1,0,H,30,0
762266050,43,59,M,1,1,F,20,1
382147195,56,61,F,0,1,E,20,1
886701299,56,37,F,1,0,E,20,0
781076573,35,43,F,0,1,A,10,1
576100644,28,19,M,0,0,D,10,0
904805585,41,64,F,0,1,E,20,1
806155126,34,66,M,1,1,G,30,1
721120150,59,20,M,1,0,F,20,0
228376272,64,51,M,0,1,A,10,1
561848901,56,68,F,1,0,A,10,1
909515484,44,43,M,1,1,C,10,1
314690195,36,36,F,0,0,E,20,0
475935534,44,36,M,0,1,D,10,0
580263136,,,,,,F,20,
865154774,44,51,M,1,0,B,20,0
559671502,44,61,F,0,0,H,30,0
621181900,53,68,M,1,1,E,20,1
565271006,41,42,F,0,1,F,20,1
872800232,41,70,M,0,0,B,20,1
645787229,48,32,M,1,0,B,20,0
542448603,42,62,M,1,1,E,20,1
506621803,47,24,F,1,1,E,20,0
139629486,46,69,M,1,0,H,30,1
036751031,49,35,F,1,0,F,20,1
243988697,43,21,F,0,1,E,20,0
114929386,43,27,M,1,0,B,20,0
303725517,36,27,F,0,1,F,20,0
964280500,43,58,M,1,0,H,30,1
766029283,40,17,F,0,0,G,30,1
449565184,49,41,M,1,1,F,20,1
991579027,39,74,M,0,1,F,20,1
854128902,39,60,F,0,0,A,10,0
924813522,46,65,M,1,1,F,20,1
818876734,55,41,M,1,0,B,20,0
571806659,30,18,F,0,0,C,10,0
641829238,65,16,M,1,1,A,10,0
131268362,47,58,M,1,0,E,20,1
154057904,53,18,F,0,0,G,30,0
094409575,55,60,M,1,1,F,20,1
685408746,35,39,F,0,0,D,10,1
319577660,27,55,F,0,0,D,10,0
552880766,55,32,F,1,0,E,20,1
940068950,36,67,M,0,0,F,20,0
825080200,59,20,F,1,0,E,20,0
118141102,36,51,M,0,0,E,20,0
098595037,52,59,M,1,1,E,20,1
609217633,29,39,F,0,0,E,20,0
314017011,45,67,M,0,0,B,20,0
714416028,50,52,F,1,0,B,20,1
346433064,33,39,M,0,0,B,20,0
765736844,56,44,M,1,0,A,10,0
661194476,33,53,F,0,0,E,20,0
370813932,43,26,M,1,0,G,30,0
838412127,49,38,F,1,0,F,20,1
400645276,57,55,F,1,0,E,20,0
326991695,55,56,F,1,1,F,20,1
819499083,35,28,M,0,0,F,20,0
106603065,42,44,F,1,1,B,20,1
663008365,36,62,M,0,1,F,20,0
100430775,28,68,M,1,0,C,10,1
433702882,44,58,M,0,1,F,20,0
744775233,29,55,M,0,0,H,30,0
575990340,53,67,M,1,1,E,20,0
679636578,45,55,M,1,1,E,20,1
490056890,51,63,M,1,0,H,30,1
796737964,39,50,F,0,0,G,30,0
722471894,43,61,M,1,1,E,20,1
933210431,35,24,M,1,0,H,30,0
162481434,66,47,F,1,0,B,20,0
595706226,68,73,M,0,0,A,10,0
972737493,49,55,M,1,0,B,20,1
874130432,38,68,M,0,1,F,20,1
226179462,46,32,F,1,0,E,20,0
834464384,46,61,M,1,1,F,20,1
719152839,49,51,M,1,1,G,30,1
603335417,35,51,F,0,1,A,10,0
958192125,41,34,M,1,0,B,20,1
165687995,46,37,F,1,1,H,30,1
631465296,49,21,M,1,0,G,30,0
691484769,46,54,F,1,0,E,20,0
001038701,,,,,,F,20,
605784976,64,24,F,1,0,C,10,0
416902832,48,20,F,0,0,C,10,0
769768401,,,,,,E,20,
417425585,,,,,,E,20,
516634097,48,34,M,1,1,G,30,1
631354336,42,65,M,1,0,B,20,1
